customer_id,propensity_term_deposit,propensity_housing_loan,propensity_personal_loan,age,job,marital,education,balance,housing,loan,y
C102488,0.0885,0.5628,0.1749,54,retired,married,primary,0,yes,no,no
C102489,0.0771,0.7383,0.1656,44,technician,married,tertiary,0,yes,yes,no
C102490,0.1161,0.6929,0.1582,46,blue-collar,single,primary,355,yes,no,no
C102491,0.105,0.6336,0.1699,52,admin.,divorced,secondary,131,yes,yes,no
C102492,0.0995,0.7099,0.1574,44,management,married,tertiary,6203,yes,yes,no
C102493,0.1026,0.6708,0.1656,52,services,divorced,secondary,1635,yes,no,no
C102494,0.1161,0.6708,0.1582,46,entrepreneur,single,tertiary,580,yes,no,no
C102495,0.1161,0.7232,0.1519,54,admin.,divorced,secondary,1814,no,no,no
C102496,0.1057,0.7597,0.1705,49,entrepreneur,divorced,secondary,159,yes,no,no
C102497,0.0995,0.6287,0.1499,46,management,married,tertiary,48,no,no,no
C102498,0.1151,0.7408,0.1547,48,services,divorced,primary,189,yes,no,no
C102499,0.0771,0.796,0.1715,43,blue-collar,married,unknown,-633,yes,yes,no
C102500,0.1136,0.7631,0.1393,50,blue-collar,married,primary,5356,no,no,no
C102501,0.0864,0.8025,0.1672,44,blue-collar,married,secondary,476,yes,no,no
C102502,0.1161,0.7969,0.1315,43,unemployed,divorced,secondary,4478,yes,no,no
C102503,0.1136,0.6336,0.1516,51,admin.,single,secondary,3132,no,no,no
C102504,0.1136,0.7149,0.1772,59,retired,married,tertiary,-892,yes,no,no
C102505,0.0771,0.5634,0.1693,52,technician,married,secondary,11,yes,no,no
C102506,0.1136,0.8,0.1547,35,admin.,single,secondary,414,yes,no,no
C102507,0.0991,0.8,0.1519,36,blue-collar,married,secondary,1165,yes,no,yes
C102508,0.1105,0.7203,0.1672,32,services,married,secondary,3839,yes,no,no
C102509,0.0995,0.796,0.1519,41,blue-collar,married,secondary,196,yes,no,no
C102510,0.1105,0.8025,0.1693,47,blue-collar,married,primary,521,yes,no,no
C102511,0.0885,0.7969,0.1705,45,services,married,secondary,350,yes,yes,no
C102512,0.0864,0.6424,0.1574,45,blue-collar,married,secondary,8680,yes,no,no
C102513,0.1161,0.6035,0.1715,45,entrepreneur,divorced,tertiary,0,yes,no,no
C102514,0.1057,0.7969,0.1582,29,technician,single,secondary,309,yes,no,no
C102515,0.105,0.6612,0.1656,36,management,married,tertiary,125,yes,no,no
C102516,0.1161,0.7895,0.1659,37,blue-collar,divorced,secondary,368,yes,no,no
C102517,0.1057,0.6929,0.1672,44,admin.,married,secondary,1362,yes,no,no
C102518,0.0864,0.6431,0.1708,56,retired,married,secondary,296,yes,no,no
C102519,0.0771,0.6233,0.1665,52,management,married,unknown,2240,yes,no,yes
C102520,0.0995,0.672,0.1705,57,management,married,secondary,1026,yes,no,no
C102521,0.0885,0.6414,0.1695,54,services,married,secondary,1301,yes,no,no
C102522,0.0885,0.7834,0.1693,49,entrepreneur,married,primary,199,no,no,no
C102523,0.0995,0.6708,0.1444,24,blue-collar,single,unknown,11,yes,no,no
C102524,0.0771,0.6287,0.1693,42,self-employed,married,tertiary,5,yes,no,no
C102525,0.0898,0.7799,0.1586,40,management,married,tertiary,373,yes,yes,no
C102526,0.1026,0.779,0.1333,25,management,single,tertiary,1270,yes,no,no
C102527,0.1064,0.8008,0.1582,28,blue-collar,single,secondary,416,yes,no,no
C102528,0.0771,0.5849,0.1742,53,retired,married,secondary,-27,no,no,no
C102529,0.0995,0.8,0.1635,40,admin.,divorced,secondary,221,yes,no,no
C102530,0.1057,0.6929,0.1586,27,services,single,secondary,331,yes,no,no
C102531,0.0995,0.7631,0.1519,34,management,married,tertiary,402,yes,no,no
C102532,0.093,0.6991,0.1574,56,self-employed,married,secondary,123,no,no,no
C102533,0.0864,0.7962,0.1656,45,blue-collar,married,secondary,105,yes,yes,no
C102534,0.0864,0.6294,0.1765,27,blue-collar,married,secondary,0,yes,no,no
C102535,0.1057,0.5663,0.1333,53,retired,married,tertiary,1691,no,no,no
C102536,0.0864,0.5996,0.1582,34,technician,single,tertiary,2,yes,no,no
C102537,0.1064,0.5801,0.1375,44,admin.,single,unknown,3,yes,no,no
C102538,0.0864,0.7969,0.1582,46,blue-collar,married,primary,399,yes,no,no
C102539,0.1026,0.5793,0.1656,53,retired,single,secondary,1421,yes,no,no
C102540,0.0885,0.7373,0.1772,26,technician,married,tertiary,8,yes,yes,no
C102541,0.0995,0.7962,0.154,31,admin.,single,secondary,150,yes,yes,no
C102542,0.105,0.6929,0.1708,35,services,married,secondary,-371,yes,no,no
C102543,0.0995,0.7889,0.1645,43,technician,married,secondary,1916,yes,no,no
C102544,0.0995,0.6712,0.1659,47,blue-collar,married,primary,300,yes,no,no
C102545,0.0864,0.7969,0.1705,37,entrepreneur,divorced,secondary,175,yes,yes,yes
C102546,0.1105,0.6294,0.1517,57,retired,married,tertiary,3571,no,no,no
C102547,0.0995,0.7962,0.1596,41,blue-collar,married,primary,1135,yes,no,no
C102548,0.1064,0.7383,0.1582,55,admin.,divorced,unknown,789,yes,no,no
C102549,0.1026,0.779,0.1672,51,admin.,divorced,secondary,2195,yes,no,no
C102550,0.1136,0.796,0.1659,27,blue-collar,single,secondary,1311,yes,no,no
C102551,0.0771,0.6919,0.1708,53,management,married,secondary,-689,yes,no,no
C102552,0.0864,0.6598,0.173,39,admin.,single,secondary,14,yes,yes,no
C102553,0.0885,0.6824,0.1659,35,admin.,married,secondary,56,yes,no,no
C102554,0.1161,0.6331,0.1393,28,technician,single,secondary,26765,no,no,no
C102555,0.1151,0.6287,0.1546,29,blue-collar,divorced,unknown,17,yes,no,no
C102556,0.1057,0.7383,0.1693,51,technician,married,secondary,463,yes,no,no
C102557,0.1026,0.795,0.1586,46,admin.,single,secondary,751,yes,no,no
C102558,0.0771,0.7059,0.1582,50,unemployed,married,secondary,3478,yes,no,no
C102559,0.0885,0.6928,0.1665,56,entrepreneur,married,unknown,88,yes,no,no
C102560,0.0995,0.6967,0.175,28,blue-collar,married,secondary,64,yes,no,no
C102561,0.093,0.5858,0.1656,51,management,married,tertiary,36,yes,no,no
C102562,0.0769,0.6432,0.1715,54,housemaid,married,secondary,42,yes,no,no
C102563,0.0999,0.8,0.1693,47,blue-collar,married,primary,113,yes,no,no
C102564,0.1161,0.795,0.1672,49,self-employed,married,secondary,358,yes,yes,no
C102565,0.1136,0.795,0.1645,46,blue-collar,divorced,primary,274,yes,no,no
C102566,0.0864,0.5996,0.1547,41,management,married,tertiary,0,yes,no,no
C102567,0.1057,0.8,0.1672,45,admin.,married,secondary,985,yes,no,no
C102568,0.0995,0.7597,0.1596,31,blue-collar,married,primary,81,yes,no,no
C102569,0.0995,0.7408,0.1742,53,admin.,divorced,secondary,592,yes,no,no
C102570,0.1142,0.779,0.1454,60,admin.,divorced,unknown,791,yes,no,no
C102571,0.0995,0.6919,0.1749,55,retired,married,secondary,708,yes,no,no
C102572,0.1142,0.6287,0.1547,54,technician,divorced,secondary,51,yes,no,no
C102573,0.0763,0.6598,0.1749,46,blue-collar,married,primary,0,yes,no,no
C102574,0.1105,0.7668,0.1333,41,technician,single,unknown,356,yes,no,no
C102575,0.093,0.6824,0.1676,34,admin.,married,secondary,34,yes,no,no
C102576,0.0995,0.7188,0.1586,51,technician,married,secondary,12061,yes,no,no
C102577,0.1136,0.7962,0.1468,31,admin.,single,secondary,513,yes,no,no
C102578,0.0885,0.7408,0.1582,55,technician,married,secondary,6958,yes,yes,no
C102579,0.0864,0.6041,0.1645,44,management,married,tertiary,126,yes,no,no
C102580,0.0864,0.7132,0.1613,25,services,single,secondary,54,yes,no,no
C102581,0.105,0.8008,0.1519,36,blue-collar,married,secondary,373,yes,no,no
C102582,0.1161,0.8025,0.1672,33,blue-collar,married,secondary,304,yes,no,no
C102583,0.0995,0.796,0.1586,46,blue-collar,married,secondary,781,no,no,no
C102584,0.1161,0.7056,0.1582,43,blue-collar,divorced,primary,42,no,no,no
C102585,0.0995,0.7383,0.1517,46,management,married,tertiary,618,yes,no,no
C102586,0.105,0.6708,0.1656,53,blue-collar,married,secondary,1570,yes,no,no
C102587,0.105,0.779,0.1546,52,technician,divorced,secondary,1161,yes,no,no
C102588,0.1057,0.5628,0.1393,57,management,divorced,unknown,0,no,no,no
C102589,0.0995,0.779,0.1772,31,blue-collar,single,secondary,-745,yes,no,no
C102590,0.0885,0.6919,0.1705,54,services,married,secondary,88,yes,no,no
C102591,0.1161,0.6792,0.1582,37,management,married,tertiary,1330,yes,no,no
C102592,0.1161,0.7969,0.1582,41,blue-collar,married,secondary,641,yes,no,no
C102593,0.105,0.8,0.1645,44,admin.,married,secondary,1423,yes,no,no
C102594,0.1136,0.5903,0.1635,26,services,single,secondary,8206,yes,no,no
C102595,0.1136,0.7969,0.1393,40,blue-collar,married,primary,4436,yes,no,no
C102596,0.0995,0.8008,0.1659,32,admin.,divorced,secondary,1611,yes,yes,no
C102597,0.1161,0.779,0.1444,44,technician,single,tertiary,607,yes,no,no
C102598,0.0995,0.8008,0.1546,44,blue-collar,married,primary,300,yes,no,no
C102599,0.1161,0.795,0.1659,35,technician,married,secondary,304,yes,no,no
C102600,0.105,0.779,0.1699,49,services,married,secondary,254,yes,no,no
C102601,0.1026,0.796,0.1586,44,technician,married,secondary,3790,yes,no,no
C102602,0.0864,0.6414,0.1519,40,blue-collar,married,secondary,59,yes,no,no
C102603,0.0995,0.8,0.1582,39,blue-collar,married,secondary,1554,yes,no,no
C102604,0.1161,0.6708,0.1656,51,blue-collar,divorced,tertiary,257,yes,no,no
C102605,0.1158,0.6919,0.1672,59,retired,divorced,primary,643,yes,no,no
C102606,0.105,0.6336,0.1669,42,admin.,married,secondary,128,yes,no,no
C102607,0.105,0.7812,0.1635,47,services,divorced,secondary,743,yes,yes,no
C102608,0.0898,0.6041,0.1402,57,blue-collar,married,primary,1460,no,no,no
C102609,0.0885,0.6528,0.1693,42,management,married,secondary,-32,yes,no,no
C102610,0.1142,0.7846,0.1586,40,services,married,primary,1117,yes,no,no
C102611,0.0864,0.7969,0.1517,44,technician,married,primary,2887,yes,no,no
C102612,0.1064,0.8,0.1333,38,admin.,single,unknown,446,yes,no,no
C102613,0.105,0.6336,0.1659,51,management,married,tertiary,1212,yes,no,no
C102614,0.105,0.6628,0.1635,48,management,married,tertiary,2218,yes,no,no
C102615,0.1158,0.8008,0.1546,48,blue-collar,married,secondary,705,no,no,no
C102616,0.1158,0.7969,0.1596,42,blue-collar,divorced,primary,299,yes,no,no
C102617,0.0864,0.7056,0.1656,48,entrepreneur,married,tertiary,313,yes,no,no
C102618,0.0995,0.6041,0.148,49,management,married,tertiary,12482,yes,yes,no
C102619,0.093,0.6041,0.1427,44,services,married,secondary,29312,no,no,no
C102620,0.0769,0.8025,0.1595,44,services,married,primary,2226,yes,yes,no
C102621,0.1158,0.8008,0.148,32,blue-collar,single,secondary,1940,yes,yes,no
C102622,0.1161,0.8025,0.1519,43,blue-collar,married,secondary,576,yes,yes,no
C102623,0.1142,0.7456,0.1753,44,services,divorced,secondary,0,yes,yes,no
C102624,0.0995,0.6968,0.1546,53,admin.,divorced,secondary,887,yes,no,no
C102625,0.0885,0.7056,0.1665,43,blue-collar,married,primary,17,yes,no,no
C102626,0.1161,0.7799,0.1635,31,technician,married,secondary,106,yes,no,no
C102627,0.0995,0.6612,0.1674,48,management,married,tertiary,489,yes,no,no
C102628,0.0995,0.769,0.1582,46,technician,single,secondary,148,yes,no,no
C102629,0.1026,0.6414,0.1582,41,blue-collar,divorced,secondary,14,yes,yes,no
C102630,0.1136,0.6919,0.1519,26,management,married,tertiary,1531,yes,no,no
C102631,0.1161,0.6336,0.1635,26,blue-collar,married,secondary,3108,yes,no,no
C102632,0.0995,0.5713,0.1753,52,admin.,divorced,secondary,26,yes,no,no
C102633,0.1105,0.7962,0.172,47,blue-collar,married,primary,2466,yes,no,no
C102634,0.1057,0.7331,0.1582,47,blue-collar,married,unknown,1045,yes,no,no
C102635,0.0864,0.7889,0.1784,27,blue-collar,married,primary,-588,no,no,no
C102636,0.1136,0.796,0.1659,31,services,married,secondary,413,yes,no,no
C102637,0.0995,0.5392,0.173,60,retired,married,tertiary,0,yes,no,no
C102638,0.0771,0.7059,0.1659,58,retired,married,primary,193,yes,yes,no
C102639,0.1161,0.6929,0.1635,44,blue-collar,married,secondary,1340,yes,no,no
C102640,0.1161,0.8025,0.1635,32,blue-collar,married,secondary,363,yes,no,no
C102641,0.0763,0.7962,0.1765,33,blue-collar,married,primary,-306,yes,yes,no
C102642,0.105,0.7962,0.1635,38,admin.,married,secondary,607,yes,no,no
C102643,0.1142,0.7962,0.1582,35,technician,divorced,secondary,556,yes,no,no
C102644,0.0995,0.7962,0.1695,47,technician,married,secondary,449,yes,yes,no
C102645,0.1136,0.8008,0.1444,32,blue-collar,single,secondary,338,yes,no,no
C102646,0.0991,0.7099,0.1659,41,management,married,primary,-4,yes,yes,no
C102647,0.1064,0.699,0.1574,30,management,single,tertiary,623,yes,no,no
C102648,0.1158,0.7107,0.1574,60,retired,married,secondary,1390,no,yes,no
C102649,0.1136,0.6929,0.1635,36,blue-collar,divorced,secondary,719,yes,no,no
C102650,0.1161,0.6929,0.1519,46,blue-collar,married,primary,369,yes,no,yes
C102651,0.1057,0.6919,0.1546,58,blue-collar,married,primary,1357,yes,no,no
C102652,0.0864,0.5791,0.1616,52,entrepreneur,married,unknown,0,yes,no,no
C102653,0.0769,0.596,0.1695,55,management,married,secondary,0,yes,no,no
C102654,0.105,0.8025,0.1596,43,blue-collar,married,primary,2047,yes,no,no
C102655,0.1161,0.7969,0.1519,24,admin.,single,secondary,507,yes,no,no
C102656,0.1151,0.7962,0.1784,24,blue-collar,married,primary,-427,yes,no,no
C102657,0.1136,0.6041,0.1749,25,blue-collar,married,secondary,53,yes,no,no
C102658,0.0995,0.7597,0.1693,40,technician,married,secondary,93,yes,no,no
C102659,0.1057,0.6929,0.1582,31,blue-collar,married,secondary,822,yes,no,no
C102660,0.1057,0.8025,0.1574,31,technician,single,secondary,849,yes,yes,no
C102661,0.0995,0.7962,0.1671,26,blue-collar,single,secondary,-214,yes,no,no
C102662,0.0995,0.7812,0.1695,52,blue-collar,married,secondary,161,yes,no,no
C102663,0.1161,0.7373,0.1509,25,technician,single,tertiary,800,yes,no,no
C102664,0.0771,0.7962,0.1517,40,blue-collar,married,secondary,598,yes,no,no
C102665,0.1105,0.6929,0.1715,42,blue-collar,divorced,secondary,-135,yes,no,no
C102666,0.0771,0.699,0.1582,31,technician,married,tertiary,0,yes,yes,no
C102667,0.0995,0.6331,0.1586,43,entrepreneur,married,secondary,59,no,no,no
C102668,0.093,0.7668,0.1656,57,blue-collar,married,primary,452,yes,no,no
C102669,0.0885,0.6287,0.154,30,housemaid,single,secondary,49,yes,no,no
C102670,0.105,0.6929,0.1765,23,blue-collar,married,primary,-213,no,no,no
C102671,0.0995,0.6968,0.1656,53,blue-collar,divorced,primary,2477,yes,no,no
C102672,0.0771,0.7962,0.1635,44,self-employed,married,secondary,264,yes,no,no
C102673,0.0995,0.7203,0.1519,48,technician,married,secondary,4265,yes,no,no
C102674,0.1057,0.6912,0.1672,59,retired,divorced,tertiary,559,yes,no,no
C102675,0.0885,0.6671,0.1699,33,management,married,secondary,-15,yes,no,no
C102676,0.1158,0.6792,0.1742,60,retired,married,secondary,926,yes,no,no
C102677,0.0864,0.7969,0.1656,42,services,married,secondary,693,yes,no,no
C102678,0.1158,0.6424,0.148,44,management,single,tertiary,9956,yes,no,no
C102679,0.105,0.7383,0.1509,50,management,single,tertiary,1300,yes,no,no
C102680,0.0991,0.6365,0.1727,54,retired,married,secondary,2626,no,no,no
C102681,0.1057,0.6708,0.1753,29,admin.,single,secondary,-44,yes,no,no
C102682,0.1136,0.779,0.154,59,self-employed,married,tertiary,593,no,no,no
C102683,0.1161,0.8,0.1665,37,technician,married,secondary,511,yes,no,no
C102684,0.0864,0.6967,0.1715,55,retired,married,secondary,493,yes,no,no
C102685,0.1064,0.5996,0.1672,53,retired,divorced,tertiary,599,yes,no,no
C102686,0.0898,0.7969,0.1547,31,services,married,secondary,272,yes,no,no
C102687,0.1057,0.6414,0.1635,49,management,married,tertiary,735,yes,no,no
C102688,0.093,0.6598,0.1672,28,blue-collar,married,primary,15,yes,no,no
C102689,0.105,0.7962,0.1672,47,blue-collar,married,primary,159,yes,no,no
C102690,0.1136,0.7969,0.1582,31,blue-collar,married,primary,651,yes,no,no
C102691,0.1064,0.7056,0.1517,49,housemaid,divorced,primary,198,yes,no,no
C102692,0.0995,0.779,0.1645,59,blue-collar,married,unknown,-278,yes,no,no
C102693,0.0763,0.7969,0.173,34,blue-collar,married,secondary,-100,yes,no,no
C102694,0.0769,0.703,0.1742,43,admin.,married,primary,15,yes,no,no
C102695,0.0763,0.6041,0.1444,38,blue-collar,married,primary,0,no,no,no
C102696,0.0864,0.6708,0.1595,41,services,married,secondary,108,yes,yes,no
C102697,0.1057,0.7962,0.1635,44,blue-collar,married,primary,617,yes,no,no
C102698,0.1057,0.8,0.1517,31,services,single,secondary,516,yes,no,no
C102699,0.0885,0.6598,0.1659,35,blue-collar,married,primary,11,yes,no,no
C102700,0.1057,0.8,0.1656,37,admin.,married,secondary,1026,yes,no,no
C102701,0.105,0.7232,0.1476,58,admin.,married,secondary,3635,no,no,no
C102702,0.0771,0.7383,0.1656,24,blue-collar,married,secondary,32,no,no,no
C102703,0.0763,0.7969,0.1699,35,blue-collar,single,primary,-123,yes,no,no
C102704,0.1026,0.7799,0.1669,33,blue-collar,divorced,secondary,-238,yes,no,no
C102705,0.1057,0.6708,0.1749,40,entrepreneur,married,tertiary,1089,yes,yes,no
C102706,0.0771,0.7362,0.1369,46,admin.,divorced,tertiary,3749,yes,no,no
C102707,0.0864,0.7969,0.154,41,blue-collar,married,primary,3140,yes,no,no
C102708,0.0995,0.7538,0.1596,33,blue-collar,married,tertiary,221,yes,no,no
C102709,0.1158,0.6929,0.1582,35,blue-collar,divorced,primary,300,yes,no,yes
C102710,0.0995,0.6336,0.1659,57,retired,divorced,primary,515,yes,no,no
C102711,0.1057,0.7669,0.1635,40,technician,married,primary,819,yes,no,no
C102712,0.0864,0.8025,0.1635,36,blue-collar,married,secondary,722,yes,no,no
C102713,0.1161,0.7962,0.1659,47,management,divorced,secondary,3346,yes,yes,no
C102714,0.1161,0.7889,0.1547,50,blue-collar,married,primary,419,yes,no,no
C102715,0.0864,0.7799,0.1742,51,technician,married,secondary,330,yes,no,no
C102716,0.1142,0.6929,0.1582,41,management,divorced,tertiary,1576,yes,no,no
C102717,0.105,0.7056,0.1596,38,management,married,tertiary,258,yes,no,no
C102718,0.1105,0.8008,0.1582,39,blue-collar,married,primary,317,yes,no,no
C102719,0.1057,0.7668,0.1705,25,services,single,secondary,57,yes,yes,no
C102720,0.105,0.7962,0.1519,43,technician,married,secondary,3285,yes,no,yes
C102721,0.1105,0.6929,0.1656,33,blue-collar,married,secondary,152,yes,no,no
C102722,0.1057,0.6708,0.1547,45,blue-collar,married,secondary,2429,yes,no,no
C102723,0.1158,0.5766,0.1375,58,unknown,divorced,secondary,3111,yes,no,no
C102724,0.0898,0.6883,0.1546,57,blue-collar,married,primary,1352,yes,no,no
C102725,0.0995,0.6079,0.1582,27,unemployed,single,tertiary,37,yes,no,no
C102726,0.1151,0.7331,0.1517,25,technician,single,tertiary,640,yes,no,no
C102727,0.1026,0.7969,0.1454,38,blue-collar,married,unknown,113,no,no,no
C102728,0.112,0.8025,0.1582,28,technician,single,secondary,468,yes,no,no
C102729,0.0995,0.7962,0.1659,33,services,married,secondary,184,yes,no,no
C102730,0.1064,0.7962,0.1582,44,blue-collar,single,secondary,633,yes,no,no
C102731,0.0769,0.5707,0.1705,57,admin.,married,secondary,7,yes,no,no
C102732,0.0995,0.6912,0.1547,46,blue-collar,single,secondary,57,yes,no,no
C102733,0.105,0.5634,0.1547,57,technician,divorced,secondary,0,yes,no,no
C102734,0.1161,0.6424,0.1582,42,blue-collar,divorced,primary,419,yes,yes,no
C102735,0.0864,0.6414,0.1695,46,admin.,married,secondary,120,yes,no,no
C102736,0.1064,0.8,0.1715,39,entrepreneur,married,secondary,580,yes,no,no
C102737,0.1057,0.7969,0.1705,27,blue-collar,married,secondary,362,yes,no,no
C102738,0.0885,0.6592,0.1656,42,management,married,secondary,43,yes,no,no
C102739,0.1057,0.6041,0.1635,58,admin.,married,secondary,749,yes,no,no
C102740,0.1161,0.779,0.1547,42,admin.,single,secondary,243,yes,no,no
C102741,0.093,0.7107,0.1333,48,blue-collar,married,primary,9004,no,no,no
C102742,0.0995,0.7373,0.1444,57,services,single,secondary,2236,yes,no,no
C102743,0.1151,0.779,0.1468,52,admin.,single,secondary,3348,yes,no,no
C102744,0.1151,0.6968,0.1519,54,blue-collar,divorced,primary,2062,yes,no,no
C102745,0.1057,0.6789,0.1659,55,retired,married,secondary,188,no,no,no
C102746,0.1161,0.8,0.1659,46,blue-collar,married,primary,1483,yes,no,no
C102747,0.0864,0.7059,0.1596,48,entrepreneur,married,unknown,2550,yes,no,no
C102748,0.105,0.6824,0.1715,25,admin.,single,secondary,53,yes,no,no
C102749,0.1158,0.7099,0.1582,38,management,divorced,tertiary,547,yes,no,no
C102750,0.1057,0.5782,0.1517,46,retired,married,primary,1374,no,yes,no
C102751,0.0864,0.6287,0.154,48,technician,married,unknown,67,yes,no,no
C102752,0.1057,0.779,0.1509,43,blue-collar,married,primary,4998,yes,no,no
C102753,0.0864,0.5809,0.1444,52,technician,married,secondary,0,no,no,no
C102754,0.0995,0.6912,0.1705,27,blue-collar,single,secondary,-2,yes,yes,no
C102755,0.093,0.6612,0.1629,29,blue-collar,married,secondary,23,yes,no,no
C102756,0.0864,0.7962,0.172,49,admin.,married,secondary,512,yes,yes,no
